cluster	question	 
4	general rules guidelines employee terminates mid year used fsa contributed	
18	confirm health care dep care fsa irs allow use health care fsa funds unpaid leave allow use funds dependent care unpaid leave client inclination allow deductions sort unpaid leave claims submitted fsa vendor complying irs regs reimbursements paid	
4	client wants confirm receive fsa funds forfeitable use administrative costs	
0	employee covered plan wife covered plan employer employee contributes hsa paycheck use funds wife healthcare expenses	
8	cobra question dependent turned provided cobra notification medical offer notification healthcare fsa plan told provided dependent option choose healthcare fsa cobra since fsa healthcare account employee think would provide notification dependent leaving plan future reference employee healthcare fsa dependent spouse leave plan need provide cobra notification healthcare fsa cobra question dependent turned provided cobra notification medical offer notification healthcare fsa plan told provided dependent option choose healthcare fsa cobra since fsa healthcare account employee think would provide notification dependent leaving plan future reference employee healthcare fsa dependent spouse leave plan need provide cobra notification healthcare fsa	
8	cobra question dependent turned provided cobra notification medical offer notification healthcare fsa plan told provided dependent option choose healthcare fsa cobra since fsa healthcare account employee think would provide notification dependent leaving plan future reference employee healthcare fsa dependent spouse leave plan need provide cobra notification healthcare fsa cobra question dependent turned provided cobra notification medical offer notification healthcare fsa plan told provided dependent option choose healthcare fsa cobra since fsa healthcare account employee think would provide notification dependent leaving plan future reference employee healthcare fsa dependent spouse leave plan need provide cobra notification healthcare fsa	
12	client employee stated received letter form hsa bank yesterday saying contribution limit year said client sent paperwork single payer plan incorrect change family done payroll perspective would funds refunded single contribution collected family electing sign hsa mid year qle date coverage	
12	inquiry regarding age hsa catch contribution scenario married couple hdhp hsa read make hsa catch contribution need confirm allow family maximum total please confirm thank	
15	employee emailed today asking could stop dependent flexible spending contribution court order contributing pay child daycare expenses longer court order stop dependent flex deduction due end court order	
12	via vm employer controlled group covers independent entities one medical insurance plan different ein different contribution amounts per entity putting hsa employer hsa contributions make say give employer contributions th entity covered medical insurance plan parent company ein	
12	employee wants enroll high deductible health plan hdhp enroll hsa permissible	
7	jricci rampartinsurance com subject hsa hra concurrently assuming employee may employer sponsored hra open personal bank assuming allowed rules account primary thank risemail joan ricci account executive marcus ave suite lake success ny rampart benefit planning inc website map email happy assist processing eligibility requests health welfare plans encourage audit benefit plan invoices monthly please note rampart responsible desired action processed timely carrier like us facebook rampart connect us fbsmall linkedinsmall twittersm please note additions changes coverage first report claim cannot made via email must speak directly account executive claims department representative disclaimer consideration made review comments capacity insurance brokers sole purpose coordinating insurance coverage behalf however attorneys suggested changes wording reviewed approved legal counsel sufficiency appropriateness intent prior incorporation contract agreement moreover suggested response third party implementation policy procedure similarly reviewed approved legal counsel sufficiency appropriateness intent prior release confidentiality notice information contained mail communication together attachments links intended use reviewed individual entity named contains information confidential legally protected reader mail communication intended recipient representative employee agent intended recipient hereby notified review disclosure dissemination distribution copying use communication information contained herein including attachment link prohibited received mail communication error please notify sender immediately return mail message delete together attachments computer system thank	
12	benson bja partners employer offers hdhp allows employee contribute hsa pretax employee enroll employer hdhp asking pre tax contributions towards hsa conjunction spouse hdhp employer allow pretax contributions account	
0	ee use health savings account funds pay children medical bills incurred ex wife mother insurance even children covered hdhp plan dad	
9	employee use hsa funds family members covered thru employer medical policy instance employee wants know could pay prescriptions son even though dependent coverage thru employer	
12	hello providing information psta new hdhp hsa wondered anything similar information contained following link advises ees prorating hsa contributions etc https www benstrat com downloads hsa gps hsas partial year eligibility pdf read multiple sources ee cannot hsa medicare exceptions also ee able use lpfsa hearing expenses	
9	employer make contributions directly health savings account hsa employee employer currently offer high deductible health plan hdhp employer make contribution employer employee part compensation additional information employee considering retirement would like help health insurance employer would like assist way considering either lump sum payment upon retirement employee could use toward health insurance premiums consulting arrangement wherein employee retained consultant period three years ideally pay could made tax deferred hsa employee	
12	offer extra hsa funding individuals participate committee	
0	irs publication find information relating eligibility high deductible health plan hdhp employee also covered spouse plan	
12	good evening future employee asked child medicaid whether use hsa child know cannot hsa receive money medicaid sure child parents separated divorced mom child medicaid father asking	
0	two employees company got married wife currently holds coverage plan husband coverage company husband would like elect family plan wife would like drop current coverage would eligible enroll ppo plan offered instead plan currently	
12	fire department client recently joined city clinic current plan hsa department currently contributes employees hsa accounts question joined clinic employer employee still contribute hsa accounts	
9	employer allowed refund employee fsa reimbursement months old employer reimbursement	
15	spouse open enrollment considered qualifying event	
2	question please usually employee contributions must completed company employee enrolled qualify entitled make additional contributions payroll deduction end year contribution subject different limit regular individual limit	
12	employer limit number times individual change hsa contribution payroll deduction example allow changes twice year	
0	employer legally reimburse employees pocket expenses specific dollar amount hdhp plan group would like reimburse employees first oop moving copay plan hdhp plan open enrollment hra plan	
12	hello client medical hsa plan contribute employee family employee bringing child dependent onto medical hsa plan child also covered medi cal dependent medi cal mom plan prevent employer contributing hsa plan thank	
0	companies required separate hra plan document	
12	ramification company hsa finds high deductible health plan actually qualified hdhp	
3	someone used flex spending account form another employer open new us	
4	good afternoon please see client please provide materials related question give client review thank question day employee spouse elected fsa job employee allowed also elect fsa somewhere thought allowed elect fsa also rule one fsa hsa hra	
12	error employee continued contribute hsa employer continued deduct payroll employee elected non hsa compatible medical plan employer working correct error either refunding back deductions changing enrollment hsa hdhp medical plan retroactively employee choice case elects hsa hdhp medical plan open enrollment change effective ok keep hsa deductions made ytd instead retroactively changing plans back refunding hsa contributions back	
0	employee terminated positive flexible spending balance payment unclaimed funds employee elect continue payments cobra coverage payment experience gains distributed back us end plan year intend offer fsa option next year understand company may either use experience gains defray reasonable administrative expenses plan year equally distribute funds back participating employees regular income clear would considered reasonable administrative expenses fees charged provider would also able include cost man hours required us administer plan	
12	hsa trust accounts sex marriages used could sex partners accounts thinking able sex marriage legal someone confirm	
0	client plan year april thru mar making move hsa plan going get deductibles oop credited problem carrier saying give month accumulation claims group saying would change hsa go calendar year deductible groups handled assume someone must done something similar client michigan two entities connected one plan employees going self insured fully funded client plan year april thru mar making move hsa plan going get deductibles oop credited problem carrier saying give month accumulation claims group saying would change hsa go calendar year deductible groups handled assume someone must done something similar client michigan two entities connected one plan employees going self insured fully funded	
0	client plan year april thru mar making move hsa plan going get deductibles oop credited problem carrier saying give month accumulation claims group saying would change hsa go calendar year deductible groups handled assume someone must done something similar client michigan two entities connected one plan employees going self insured fully funded client plan year april thru mar making move hsa plan going get deductibles oop credited problem carrier saying give month accumulation claims group saying would change hsa go calendar year deductible groups handled assume someone must done something similar client michigan two entities connected one plan employees going self insured fully funded	
15	employee client spouse recently received temporary residency allowed receive ssn however spouse employer offer health insurance employee wants know receiving temp residency ssn deemed qualifying event would allow add spouse onto client health plan understanding long temporary traveler visa changing non resident resident considered qualifying event even temporary residency please confirm thanks	
2	employee whose wife got new job qualify increase amount puts day care fsa account	
12	group question employee going enroll hsa ppo plan employee also covered parent non hdhp work knows join hsa plan cannot contribute hsa account question employer money deposited employee behalf hsa employer contribution violate rule employee contribute hsa	
12	srondeau ahtins com subject hsa contribution question hi thinkhr questions new client based dc roughly employees employee enrolled spouses hsa plan employer take payroll deductions put hsa bank account employee deduct full contribution family maximum employee spouse contribute one hsa bank account separate	
0	employer hr question one employees want drop spouse children medical plan wife started new job eligible benefits effective process dropping dependents medical plan moving plan family individual noticed amount already contributed exceeded irs maximum employee contributions looks going cases like going forward irs take consideration life events happen mid year may cause employee overfund account please advise thank	
12	hsa regulation person employee health plan dependent son also disabled employer health plan hsa account added state medicaid program cannot find employee use hsa dependent qualified medical expenses often	
9	employer contribution count toward annual contribution limit	
12	client clear title agency arizona employee divorced middle year caused irs hsa contribution go limit since went family individual next best course action facing penalty anything pay penalty please call	
12	spuente alliant com subject hsa hi question client currently offer one hdhp one ppo hdhp hsa qualified plan however employer contribute funds hsa ppo healthcare fsa tied plan hdhp limited hsa available hr department allowing employees elect healthcare fsa hdhp limited long elect hsa allowed	
12	hsa eligible employee use hsa cover eligible expenses spouse enrolled medicare supplement iknow cannot use hsa funds cover premiums prescriptions eligible expenses	
12	question chiricahua community health employer offers ehealth solution virtual visit option employees cost employee visit vendor indicated problem making hsa contributions taking advantage visits agree considered cost health care prior meeting hdhp deductible visits run health plan	
9	partner firm llc retired part time position status year received hospital bill claim claim adjusted insurance carrier however employer covers plan family deductible hra would employer responsibility best practice cover deductible eligible portion expense employee hra despite fact claim filed timely basis	
0	david ernstam com subject market reform compliance question employer two corporations shareholders related currently owners general partnership partnership one employee covered medical plan provided corporation one employee officer shareholder covered medicare medicare supplemental plan corporation also medical reimbursement plan health reimbursement arrangement according readings penalties day apply employers less two employees therefore looking corporations market reforms apply penalties would apply one employee corporation question provisions common control apply applying market reform rules corporation two employees one corporation employee partnership therefore corporations compliance market reform rules regards hra subject penalties pick reimbursements compensation corporate officers thank david ernstam	
12	question wisconsin institute urology requirement continue employer hsa contributions employee medical leave whether subject fmla	
5	employer requires use safety glasses work floor even employees work floor walk give non taxed reimbursement employees buy glasses concern created medical plan hra ok related reimbursement safety equipment required meet osha requirement	
12	employee open hsa account several reminders employer able tell receive employer contribution question partners recovery	
12	behalf one clients employee hsa want clarify could pay health savings accounts according insurance plan	
12	thanks quick response employee never opens account original question employee open hsa account several reminders employer able tell receive employer contribution question partners recovery	
12	hsa account holder run dependent claims hsa said dependent traditional ppo plan believe hsa account holder ee fam coverage correct	
12	wind energy transmission texas employee enrolling group hdhp age terms annual hsa maximum catch contribution would employee able fund full annual maximum max catch provided remain enrolled hdhp plan following december understanding would able annual maximum unsure catch contribution thanks	
12	hsa questions ee states set hsa account put money surgery monday acct money starts fund account oct able submit claim provider services rendered aug hsa funded tax benefit hsa provider provide irs directly claims submitted hsa hsa questions ee states set hsa account put money surgery monday acct money starts fund account oct able submit claim provider services rendered aug hsa funded tax benefit hsa provider provide irs directly claims submitted hsa	
12	hsa questions ee states set hsa account put money surgery monday acct money starts fund account oct able submit claim provider services rendered aug hsa funded tax benefit hsa provider provide irs directly claims submitted hsa hsa questions ee states set hsa account put money surgery monday acct money starts fund account oct able submit claim provider services rendered aug hsa funded tax benefit hsa provider provide irs directly claims submitted hsa	
12	good morning happy friday client reingold associates inc alexandria va large group please confirm following employee spouse active fsa account open enrollment november elect cancel fsa account effective october st due wife open enrollment period considered qualifying event fsa guidelines employee elected individual high deductible hsa plan use hsa account pay spouse dependents medical expenses deductibles co pays etc employee use limited fsa account pay spouse dependents dental eye expenses please let know questions thanks much	
12	hsa employer contribution employer contribution count toward annual contribution limit	
12	employee enrolled hsa plan open enrollment submitted paperwork set hsa account ended leaving employer hsa account set deduction taken sent hsa vendor question handle deducted pre tax hsa account deposited	
4	hi please see question received client long employee newly eligible clients plan new hire elect amount fsa maximum correct employee elected fsa previous employer states deducted knows much withdrew would like elect remainder year implications us elects amount responsibility know much fact elected previous employers year correct	
12	employee hsa actively making contributions spouse contribute health fsa employer told cannot occur	
2	employee becomes eligible plan mid year example new hire benefits effective employee contribute max amount want contribute entire limited family amount could need prorated thank wendy landwehr hr specialist wendylandwehr eastcentral edu	
12	reference employee divorced april changed hsa contribution single married december would individual able eligible family contribution limit year	
12	signed full purpose fsa account open enrollment moved hdhp hsa option fsa balance zero result contributed hsa acceptable	
12	use hsa funds pre pay service baby	
12	good evening client employee going december enrolling medicare part however due qualifying event enrolling medical benefit employee spouse effective would like contribute hsa september october november stop participating december enrolling medicare receives deposited hsa employer much contribute months thank	
0	client anniversary date fsa follows plan year rather calendar year group looking merge parent company effective impact current fsa plan group also carry option typically recommend current policy renew schedule follow short plan year parent company also looking offer hdhp hsa would employees eligible elect plan hsa thank jessica	
12	sradloff johnsonins com subject johnson keland hsa question good morning named group hsa plan employee already enrolled adding spouse age would like contribute extra catch amount spouse required open hsa account contribute employee contribute payroll hsa thanks stacie stacie radloff account manager johnson insurance office fax email sradloff johnsonins com washington avenue racine wi	
12	question employer offers hsa asking class contribute differently employees others based upon criteria regards criteria hoping employee meeting production attending safety meetings adhering safety rules pay less meet production follow safety rules times carve outs hsas	
12	wi based company employee pittsburgh pa person thinking enrolling high deductible health plan establishing health savings account hsa contributions exempt federal taxes pennsylvania also allow state tax exemption hsa accounts	
12	sure able answer hsa related questions one starting case help new hire joins hsa plan new employer begins contribute hsa able use funds medical bills incurred previous medical plan hsa compatible	
4	good afternoon client maryland small group mkt size employer group thinking administering house compliance rules regs may made aware internally please let know additional questions assistance thank lizz direct	
12	question feeny management someone cobra went part time still employed feeny managment continue contribute hsa pre tax dollars	
12	hsa offered employees employer wants put deadline days employees enroll forfeit funding	
0	employee single coverage health plan required pay health premiums child ex wife health plan another health plan use flex contributions pay child health premiums health plan employee single coverage health plan required pay health premiums child ex wife health plan another health plan use flex contributions pay child health premiums health plan	
0	employee single coverage health plan required pay health premiums child ex wife health plan another health plan use flex contributions pay child health premiums health plan employee single coverage health plan required pay health premiums child ex wife health plan another health plan use flex contributions pay child health premiums health plan	
12	employee contribute hsa child covered medical plan child also coverage due special needs	
12	ipl employee enrolled qualified hdhp wants put money hsa covers child coverage due special needs one else family coverage contribute hsa	
0	good morning client thought health plan qualified employees making contributions employer contributed since let know corrected eliminating contributions immediately concern risk contributions distributions already taken place	
12	group section pop plan owners llc rules surrounding owners ability enroll contribute hsa plan	
15	individual change daycare election annual election due daycare provider changed child going school change daycare change cost cost actually going	
12	group employees offering hsa base plan deductible asking donate employees hsa account maximum assume would keep employee able contribute confirm	
12	want confirm something hsa employee enrolled hdhp spouse employee cannot utilize hsa funds medical rx claims spouse correct use money dental vision	
7	phenley accessehr com subject veeva employee use dollars pay domestic partners medical expenses priscilla lynn henley vice president accessehr sfg employee benefits oak rd suite walnut creek ca www accessehr com	
12	client going open enrollment soon plus size group max employer contribution ex med hsa total equals employee chose different options varied options acceptable	
12	client going open enrollment soon plus size group max employer contribution ex med hsa total equals employee chose different options varied options acceptable	
0	client terminated aetna plan hra balances effective would like know options balances keep funds pay employees etc	
12	understand medicare causes someone eligible hsa however full time employee medicare part would eligible hsa long hdhp thanks	
12	question eastport holdings plan year runs conducted open enrollment june july effective date people switch ppo hsa enrolled limited purpose fsa flex vendor indicated person opt full fsa limited fsa end year fsa enrollment calendar year enrollment running original advice gave us tell rules around fsa mid year changes someone switches plans ppo hsa longer elg full fsa anymore	
12	employee wishes start contributing hsa payroll deduction gold plan deductible co pay doctor visits pocket maximum believe eligible contribute hsa insists bank let set pocket max high enough tell set payroll deduction employee irs	
0	fsa program change occurred employers allow rollover someone spent full medical fsa account october irs notice announced employers may adopt provision carryover provision health flexible spending account hfsa plan allowing employees carry unused year end balance following plan year type carryover provision offers employees flexibility helps reduce use lose forfeitures another option provided employers adopt grace period grace period means period two half months following end plan year employee may incur reimburse eligible expenses unused year end balance note order implement either one provisions employer want ensure included plan document sources	
0	prospect considering offering plan provides tax free retirement fund medical expenses employees retired allowable would need set section plan large group employer south carolina	
12	employees make deposits hsa accounts post tax basis enrolled hdhp also employee longer enrolled hdhp make contributions hsa take tax deduction schedule	
9	chamberlain health savings account need actively elected annual enrollment employer able roll forward previous election passive enrollment	
12	kim balmos gcgfinancial com subject hsa loa severance hi thinkhr know specific rules related er contributions hsa person leave currently employee receiving paycheck client fund er share hsa want discuss going handled wondering legally required make contributions minimum think would make employee makes missed premium deductions thoughts additionally er ee severance er continue make er ee contributions hsa please let know kimberly balmos account manager kim balmos gcgfinancial com gcgfinancial logo horizontal gcg financial llc west madison suite chicago il www gcgfinancial com	
12	hello thinkhr client calendar year medical plan offers hsa want certain allowing appropriate hsa maximum contributions plan year offer compliant hdhp plan hsa evidently using hsa maximums upcoming calendar year contribution max instead current year allow ee fund hsa using following year max starting current year need thinkhr confirm thinking options prorate months oct nov dec based current plan years max prorate jan sept next year hsa max contribution limits last month rule allow entire amount calendar year deducted assuming enrolled dec track employee enrolled hdhp next months starting dec dec guidance clarity share	
12	hsa employer going health plan allow hsa company set account employee set would benefit	
12	calling behalf usa financial ees michigan hdhp hsa employee gave wrong banking information employer personal instead hsa employer deposited accountant said employee transferred hsa employee provide proof correction documentation purposes permissible employee make transfer enough avoid additional taxation proof transfer along employer depositing correct account going forward established	
4	hra used dental vision expenses	
4	hra used dental vision expenses	
12	new customer called lbt acquired agent record would like know following hsa account deposits based coverage tier ee annually ee spouse annually ee child annually family annually thought could tiers contribution please advise thanks	
12	question college holy cross new employee enrolling hdhp college contributes hsa employee hdhp previous employer maxed hsa contribution best practice college hsa contribution would consequences employee disclose hsa contributed maximum	
12	may employee decrease elected fsa health care amount due qe example employee moves hsa plan mid year fsa contributions plan change become limited fsa employee stop fsa shift making contributions hsa account yes employee already spent contributions fsa account example ee contributing month hc fsa move hsa medical plan stop making mo fsa contributions even may already spent full fsa year	
0	group decides away fsa happens members funds unused fsa dropping end plan year mid year	
12	work employer moving hra program hsa program concerned grace period carryover fsa balances could prevent employer contributing hsa accounts please advise problem moving fsa balances limited purpose fsa would correct problem allow hsa contributions thank dan	
0	information plan called retiree savings medical account rmsa sure section ees abilty put base pay thoughts jim fede president benefit solutions scf solutions scfsolutions org scf solutions	
2	employee terminated employer going pay vacation severance employee asked hsa deducted checks since former employee	
9	employer use mlr rebate fund implement wellness program wellness program benefits employees even generate benefit eligible medical coverage	
1	scenario currently corp employees aca compliant employer sponsored medical dental vision plans would like offer pre tax reimbursement pocket expenses every employee non discriminatory fashion able support aca law restrictions need formal hra type plan limits much reimburse employees reimbursements remain pre tax employee anything else need aware would answers change llc instead corp would answers either entity change people employed partners llc technically employees	
12	employer employee turning waive benefit allow spouse stay plan carrier allow employee turning allowed receive hsa contributions employer contribute participant dependent spouse hsa would remain plan self insured please call questions	
12	employee wife hdhp medical plan wife medicare much contribute hsa account	
0	group qualifying hdhp plan employer contributions deductible employees employee becomes eligible based enrolling plan contribution prorated month believe irs rules regards much individual contribute based become eligible think special rules allow full year contribution cases info	
4	client considering providing hra employees employer hra contributions pre tax post tax employee hra contributions pre tax post tax receive additional information tax rules hra plan	
12	thinking starting hsa employees next year fund hsa account employee employer responsibilities requirements would follow admin costs hsa program thanks crystal	
18	parters paid partidcipate health reimbursement arrangement hra	
12	employee elected hsa sept much contribute hsa account prorating involved	
12	much would someone hsa contribution plan employee spouse spouse dropped months since enrolled medicare	
12	follow question group grace period roll run period days plan year ends plan ends time employee days submit claims incurred prior plan year ends employee enroll fsa employee enrolling hsa instead want make sure old claims past year paid day run old plan original question client currently fsa place group va crawford administers fsa fsa plan end end september contract day run period oct company offering new hsa limited fsa offered dental vision anyone hsa employees reimbursed fsa ending september clams incurred september th also enrolled hsa	
12	behalf nebraska investment finance authority employer offers combination qhd hsa hra plan employees funds portion hsa employee family plan advised spouse participating fsa plan since used funds fsa expenses used hsa funds understanding enrolled fsa plan would considered coverage since eligible dependent regardless whether funds used employee spouse understand could hsa fsa actions would required take order correct also since hsa contributions made employer employee must done event corrective action taken penalties ramifications employee employer thank cindy margritz cmargritz marcotteins com	
0	good morning client offers hra fund part medical prescription deductible thru group health plan active employees assessed cost participate plan employer cobra administrator also payroll vendor indicated separate premium cannot charged cobra participants join hra plan please advise thanks enjoy day	
12	client offering hsa contribution employee enrolled nothing dependent enrolled levels coverage considered discriminatory comparability rules come play instance employer allows employees make pre taxed contributions hsa bank accounts well	
1	hello client couple employees outstanding bills usually employer reimburses employees medical expenses hra setup vendor employees pay medical expenses using hra debit cards time elapsed new plan year employer wants pay employees bills group pay outstanding bills directly carrier way reimburse employees outside hra possible implications ramifications group would like pay employees bills one way another however unclear potential issues liabilities may occur choose pay bills directly please advise guidance give matter help guide group course action	
0	employee left employment came back employee spouse hdhp wants stay spouse plan met deductible wants know enroll hsa though enrolled employer plan	
4	individual benefit eligible two employers allowable elect healthcare fsa companies	
12	hello client employee sign hdhp medical plan however provide hsa banking information employed one pay period walked job client makes monthly contributions employee hsa accounts however able employee since banking information provided would please advise employer funds include final paycheck thank advance	
12	hsa group offer contribute hsa employee contributing hsa well also using hsa funds pay deposit delivery prenatal care covered aca new oe employee family enrolling non hsa ghi plan since doctor office reimbursing employee payments made hsa enrolled ghi plan employee redeposit returned funds hsa liable taxes year baby expected born first	
9	employer need know administer hra medical reimbursement account internally procedures put place pay reimbursement provider paid receipt hipaa information employer need know administer hra medical reimbursement account internally procedures put place pay reimbursement provider paid receipt hipaa information	
9	employer need know administer hra medical reimbursement account internally procedures put place pay reimbursement provider paid receipt hipaa information employer need know administer hra medical reimbursement account internally procedures put place pay reimbursement provider paid receipt hipaa information	
12	someone contribute general purpose fsa hsa year time employee covered spouse fsa plan terminating employee wants enroll hsa company	
12	question come one employees planning enroll new qhdhp health plan effective since process payroll october allowed withholding contribution hsa october st since yet covered qualified plan go bank account set hsa allowed even though yet covered hd plan okay make contribution account process sept payroll even though plan year technically started	
4	know answer question hoping documentation verbiage coming thinkhr provide email associate moved ppo january however continued make deposits account company money since caught stop deductions bad part spent funds idea handle end	
12	client pennsylvania fte asking implications employees move current non qualifying fsa aflec qualifying hsa affect employees would eligible enroll hsa fsa calendar year hsa implemented plan year prior end calendar year	
7	skarp rampartinsurance com subject nj large group hra reimbursement question good morning nj large group hra account question response oca group wants know compliance tax issues sign request group plan year begins january run period ended march extended june group question one employees issue oca regarding claim submitted march year order get paid asked write letter problem let know issue card locked sent eobs etc needs get paid back oca response per conversation verbiage allow us process claim beyond deadline previous hra plan year please use future deadline date today place company letterhead signature let us know questions great day letter request hra fsa claims insert company name processed insert deadline date understand allowing employees insert names specific individuals claims paid past deadline march consistent terms current plan document used oca administer plan agree indemnify hold oca harmless damages arise result acting request thank cid image png cfe sharon karp account executive marcus ave suite lake success ny rampart benefit planning inc website map email happy assist processing eligibility requests health welfare plans encourage audit benefit plan invoices monthly please note rampart responsible desired action processed timely carrier please note additions changes coverage first report claim cannot made via email must speak directly account executive claims department representative disclaimer consideration made review comments capacity insurance brokers sole purpose coordinating insurance coverage behalf however attorneys suggested changes wording reviewed approved legal counsel sufficiency appropriateness intent prior incorporation contract agreement moreover suggested response third party implementation policy procedure similarly reviewed approved legal counsel sufficiency appropriateness intent prior release confidentiality notice information contained mail communication together attachments links intended use reviewed individual entity named contains information confidential legally protected reader mail communication intended recipient representative employee agent intended recipient hereby notified review disclosure dissemination distribution copying use communication information contained herein including attachment link prohibited received mail communication error please notify sender immediately return mail message delete together attachments computer system thank	
0	group employees hdhp compatible plan one employee son medicaid also covered policy employer negate employee ability contribute account	
0	group health plan insureds offers employees dependents employer contributes insureds employee option also contribute one insureds wife covered group plan turning option join medicare still stay employee coverage use medical expenses	
12	question hsa hire contributing hsa prior departure earlier year established contributed fsa interim employer would like begin contributing hsa program needs information help calculate monthly contribution irs tax perspective accounts considered separately words consider hsa limit calculating contributions hsa sep oct nov dec reduce calculation amount contributed fsa employed elsewhere	
12	one client hsa one employees send proper documentation hrs request hsa vendor open account contributing policy employer contributes account reached employee email vm respond back er owes contribution know send something home certified mail handle	
11	agricultural institute marin call back regarding client issue plan fully funded client three medical plans full time part time percentage part time percentage employer percentage premium contribution part time employees percentage contribution hsa varying percentage based classifications	
12	working documents ascentis currently hsa document one questions asks tax al ca nj hsa plans know one employee takes hdhp ca unsure setup taxable explain bit ensure setup correctly payroll system	
9	eligibility employer hra employee tricare	
12	employee adding spouse hsa qualified plan spouse open hsa separate employer plan balance spouse need close hsa order employee able contribute hsa	
4	employee purchase medical marijuana flexible spending account funds believe answer since still illegal considered controlled substance per irs indicates include medical expenses amounts pay controlled substances marijuana laetrile etc legal federal law even sub stances legalized state law thank brady baker	
1	employer offers health savings account per irs guidelines know employees adjust contributions throughout year long exceed irs maximum hr manager called find allow employees adjust contributions anytime able allow twice per year	
12	employer contributing fixed amount hsa accounts pay period employee john doe longer company september th continue medical coverage end month however john doe longer making employee contributions hsa account employer required continue making contributions john doe hsa account end month	
12	lori riley clspartners com subject fw flex hsa please provide clarification employee comes hsa fsa see scenario ee employer offers hdhp hsa general purpose fsa covered medical plan limited purpose fsa dental vision ee employer also contributes ee hsa employee enrolled hdhp hsa plan ee spouse employer offers copay ppo plan general purpose fsa ee contribute general purpose fsa job husband contribute hsa job initial research shows ee covered general purpose fsa eligible contribute hsa holds true ee covered healthcare fsa spouse employer however brings another question let say ee hdhp hsa receives hsa contribution employer spouse also contribute fsa employer thanks lori riley cls partners senior client service partner cid image png ba join cls team dallas heartwalk walking cause making donation today URL	
2	hello client question regarding reimbursing medical expenses terminated employee please see question issue terminated employee covered kaiser participated hra plan discovery benefits april june recently received kaiser bill mail dates service may june covered discovery kaiser bill question attached employee contacted discovery benefits hra vendor pay bill told pay within days termination period elapsed done help terminated employee since hra vendor cannot reimburse employee employer reimburse medical expenses terminated employee	
12	must occur employee contributes excess maximums hsa	
12	employer contribute er funds hsa employee enrolled employer sponsored plan assuming enrolled another hsa qualified plan would need see proof hsa qualified plan	
12	issue dependent care fsa hsa	
12	subject adding hsa fsa still effect question er need order allow employees currently participate fsa want enroll hsa employer ga group employees partially self insured subject adding hsa fsa still effect question er need order allow employees currently participate fsa want enroll hsa employer ga group employees partially self insured	
12	subject adding hsa fsa still effect question er need order allow employees currently participate fsa want enroll hsa employer ga group employees partially self insured subject adding hsa fsa still effect question er need order allow employees currently participate fsa want enroll hsa employer ga group employees partially self insured	
0	employer employees raise deductible health care plan pay difference employee dependent meets deductible	
4	client considering larger medical deductible adding medical bridge gap policy cover portion deductible gap provide benefit level classes employees specifically gap structured provide greater benefit based timed served would cause compliance issues like code example thank help	
12	employee started calendar year employee coverage contributing hsa due qualifying event added dependents medical plan short term period three months enrolled employee coverage level hsa annual max contribution limit applies case single family	
12	hra hsa hra payment reimbursement made back end hsa employer put extra money towards hsa families called back additional question looking info compatibility hra top hsa hsa top hra noted may asking question twice compatibility coordination hras hsas vice versa unless	
2	second opinion hra wellness component provide extra funds employees wellness activity plan renewed went around communicated employee various options communicated employee meetings could complete online assessment get additional funding employee discovering upset missed deadline said wife review benefit information share deadline miss hra funding talking broker making exception approve someone week late death family allow day extension give new hires days wellness questionnaire still get funding	
13	looking website comply trying find sample policy hsa contribution changes mid year verbiage would handbook samples	
12	client open enrollment upcoming going offer hsa traditional plan past offered hsa hdhp past offering lower deductible ppo traditional seems dispute employee hdhp hsa incurred deductible costs moves traditional plan carrier cannot credit deductible deductible calendar year plan year november told irs tax issue inability contribute hsa ok crediting deductible carrier saying cannot credit dollars spent toward deductible traditional plan hdhp consultant working disagrees states odd knows carriers thoughts heard bc michigan saying tax issue move dollars traditional plan irs tax issue move dollars need another opinion	
10	fsa ytd audit found differences provide input fsa deduction start stop dates payroll perspective large number employees pay dates weeks pay period adp payroll deductions based pay periods system starting deduction first pay date month deduction stopping employee termination date situation creating deduction difference new hire payroll deductions start employee enrolled late effective date collect missing fsa amounts employee ray bratcher hire date employee fsa enrollment enrolled late effective date effective annual fsa enrollment weekly pays ded pay date pay period	
