cluster	question	 
2	> > From : chris@everops.com > Subject : > > Thank you so much for the quick respnse. 1. Is it ok then to provide a severance in exchange for a release of claims in this case, where I believe you are suggesting I say the reason is performance- mutual agreement? It seems weird to use the words, mutual agreement, when in fact, I will be delivering a termination of employment letter. Please advise. > > > On Jun 7, 2017, at 9:28 AM, HR-Hotline@thinkhr.com wrote: > > > > > Dear Chris, > > Thank you for contacting ThinkHR's Hotline and allowing us the opportunity to work with you on your HR issue. > > > Your Question: > > From : chris@everops.com > Subject : > > Ok, thank you. I will be making the termination tomorrow and I have two more questions that is important that I receive an answer today 1. If i give him 2 weeks severance in exchange for a release of claims, is there anything specific to Texas law that I need to be aware of? He is under 30 years old so. 2. and lastly, I might offer that I can terminate him, and provide 2 weeks of severance in exchange for a release of claims or he can resign effective in 2 weeks. I believe this would be the same in terms of financial but in this way, he could say he resigned rather than say he was involuntarily terminated...when he talks to future employers. Would this be ok to do? Please advise > On Jun 6, 2017, at 11:35 PM, HR-Hotline@thinkhr.com wrote: > > > > > Dear Chris, > > Thank you for contacting ThinkHR's Hotline and allowing us the opportunity to work with you on your HR issue. > > > Your Question: > > Hi, I have an employee who works from home in Texas. He has been on an performance improvement plan soon after he started with us in January 2017. we have extended the PIP because he made improvements but at this point, he is not going to make the improvements necessary. So, we need to terminate him. I have not terminated a person before. So need advice: 1, What is the reason for termination? Nonperformance? Just Cause? Does it matter? 2. Does he qualify for unemployment? 3. do I give him 2 weeks notice? 4. Any guidance is appreciated. > > > Our Response: > 1, What is the reason for termination? Performance Skill. Since the employee never demonstrated the ability to meet the performance standard, it is likely it was a bad hire in which the job skill needed was not aligned to the skill ability. > The employee should be entitled to unemployment while he seeks another opportunity more suited for his skill set. > > 2. Does he qualify for unemployment? Yes, he will likely qualify. > > 3. do I give him 2 weeks notice? This is at your discretion. It certainly creates good will, but it is not required. > > 4. Any guidance is appreciated. Reference our Termination Toolkit which includes termination notices and other resources. https://thinkhrcomply.com/ReferenceHome/ManagingEmployees/Termination/TerminationToolkit > > > > We'd appreciate your feedback. Please take a moment to tell us how we did: Click here to begin. > > Best Regards, > > Suzanne Fahl, SPHR, SHRM-SCP > Senior Advisor > > > ThinkHR provides practical human resources information and guidance based upon our experience in the industry and our experience with our clients. ThinkHR services are not intended to be a substitute for professional advice. ThinkHR services are designed to provide general information to human resources and/or business professionals regarding human resources situations commonly encountered. Given the changing nature of federal, state and local legislation and the changing nature of court decisions, ThinkHR and your sponsoring business cannot and will not guarantee that the information is completely current or accurate. ThinkHR services do not include or constitute legal, business, international, regulatory, insurance, tax or financial advice. Use of our services, whether by phone, email or via the website shall indicate your acceptance of ThinkHR's user agreement. > > ThinkHR > http://www.thinkhr.com > 877.225.1101 > > > > > Our Response: > While your intention is kind, it is also known as constructive termination, in that the employee had no other option and therefore would be entitled to unemployment if applicable. I would recommend that you state you will not contest unemployment if he is files stating the reason for dismissal was performance - mutual agreement. Thus you are stating the reason for separation but permitting the employee to create a story that the job was not aligned to his skillset and the company and he agreed to separate. > > For guidance on preparing a separation agreement access the below EEOC link, there is no state guidance in this regard. > > https://www.eeoc.gov/policy/docs/qanda_severance-agreements.html > > We'd appreciate your feedback. Please take a moment to tell us how we did: Click here to begin. > > Best Regards, > > Suzanne Fahl, SPHR, SHRM-SCP > Senior Advisor > > > ThinkHR provides practical human resources information and guidance based upon our experience in the industry and our experience with our clients. ThinkHR services are not intended to be a substitute for professional advice. ThinkHR services are designed to provide general information to human resources and/or business professionals regarding human resources situations commonly encountered. Given the changing nature of federal, state and local legislation and the changing nature of court decisions, ThinkHR and your sponsoring business cannot and will not guarantee that the information is completely current or accurate. ThinkHR services do not include or constitute legal, business, international, regulatory, insurance, tax or financial advice. Use of our services, whether by phone, email or via the website shall indicate your acceptance of ThinkHR's user agreement. > > ThinkHR > http://www.thinkhr.com > 877.225.1101 > > > > > Our Response: > I concur, and would advise that you code the termination as that, but in the approach you were previously considering advising that you will code the termination as mutual agreement for future job attainment, was my best recommendation in place of permitting him to resign when effectively you are terminating him, to your point. > > A severance agreement is acceptable in this situation, though there are varying opinions. Essentially you are offering pay in lieu of notice in exchange for waiving any claim for wrongdoing. > > > We'd appreciate your feedback. Please take a moment to tell us how we did: Click here to begin. > > Best Regards, > > Suzanne Fahl, SPHR, SHRM-SCP > Senior Advisor > > > ThinkHR provides practical human resources information and guidance based upon our experience in the industry and our experience with our clients. ThinkHR services are not intended to be a substitute for professional advice. ThinkHR services are designed to provide general information to human resources and/or business professionals regarding human resources situations commonly encountered. Given the changing nature of federal, state and local legislation and the changing nature of court decisions, ThinkHR and your sponsoring business cannot and will not guarantee that the information is completely current or accurate. ThinkHR services do not include or constitute legal, business, international, regulatory, insurance, tax or financial advice. Use of our services, whether by phone, email or via the website shall indicate your acceptance of ThinkHR's user agreement. > > ThinkHR > http://www.thinkhr.com > 877.225.1101 > >	
2	> > From : chris@everops.com > Subject : > > Ok, thank you. I will be making the termination tomorrow and I have two more questions that is important that I receive an answer today 1. If i give him 2 weeks severance in exchange for a release of claims, is there anything specific to Texas law that I need to be aware of? He is under 30 years old so. 2. and lastly, I might offer that I can terminate him, and provide 2 weeks of severance in exchange for a release of claims or he can resign effective in 2 weeks. I believe this would be the same in terms of financial but in this way, he could say he resigned rather than say he was involuntarily terminated...when he talks to future employers. Would this be ok to do? Please advise > On Jun 6, 2017, at 11:35 PM, HR-Hotline@thinkhr.com wrote: > > > > > Dear Chris, > > Thank you for contacting ThinkHR's Hotline and allowing us the opportunity to work with you on your HR issue. > > > Your Question: > > Hi, I have an employee who works from home in Texas. He has been on an performance improvement plan soon after he started with us in January 2017. we have extended the PIP because he made improvements but at this point, he is not going to make the improvements necessary. So, we need to terminate him. I have not terminated a person before. So need advice: 1, What is the reason for termination? Nonperformance? Just Cause? Does it matter? 2. Does he qualify for unemployment? 3. do I give him 2 weeks notice? 4. Any guidance is appreciated. > > > Our Response: > 1, What is the reason for termination? Performance Skill. Since the employee never demonstrated the ability to meet the performance standard, it is likely it was a bad hire in which the job skill needed was not aligned to the skill ability. > The employee should be entitled to unemployment while he seeks another opportunity more suited for his skill set. > > 2. Does he qualify for unemployment? Yes, he will likely qualify. > > 3. do I give him 2 weeks notice? This is at your discretion. It certainly creates good will, but it is not required. > > 4. Any guidance is appreciated. Reference our Termination Toolkit which includes termination notices and other resources. https://thinkhrcomply.com/ReferenceHome/ManagingEmployees/Termination/TerminationToolkit > > > > We'd appreciate your feedback. Please take a moment to tell us how we did: Click here to begin. > > Best Regards, > > Suzanne Fahl, SPHR, SHRM-SCP > Senior Advisor > > > ThinkHR provides practical human resources information and guidance based upon our experience in the industry and our experience with our clients. ThinkHR services are not intended to be a substitute for professional advice. ThinkHR services are designed to provide general information to human resources and/or business professionals regarding human resources situations commonly encountered. Given the changing nature of federal, state and local legislation and the changing nature of court decisions, ThinkHR and your sponsoring business cannot and will not guarantee that the information is completely current or accurate. ThinkHR services do not include or constitute legal, business, international, regulatory, insurance, tax or financial advice. Use of our services, whether by phone, email or via the website shall indicate your acceptance of ThinkHR's user agreement. > > ThinkHR > http://www.thinkhr.com > 877.225.1101 > > > > > Our Response: > While your intention is kind, it is also known as constructive termination, in that the employee had no other option and therefore would be entitled to unemployment if applicable. I would recommend that you state you will not contest unemployment if he is files stating the reason for dismissal was performance - mutual agreement. Thus you are stating the reason for separation but permitting the employee to create a story that the job was not aligned to his skillset and the company and he agreed to separate. > > For guidance on preparing a separation agreement access the below EEOC link, there is no state guidance in this regard. > > https://www.eeoc.gov/policy/docs/qanda_severance-agreements.html > > We'd appreciate your feedback. Please take a moment to tell us how we did: Click here to begin. > > Best Regards, > > Suzanne Fahl, SPHR, SHRM-SCP > Senior Advisor > > > ThinkHR provides practical human resources information and guidance based upon our experience in the industry and our experience with our clients. ThinkHR services are not intended to be a substitute for professional advice. ThinkHR services are designed to provide general information to human resources and/or business professionals regarding human resources situations commonly encountered. Given the changing nature of federal, state and local legislation and the changing nature of court decisions, ThinkHR and your sponsoring business cannot and will not guarantee that the information is completely current or accurate. ThinkHR services do not include or constitute legal, business, international, regulatory, insurance, tax or financial advice. Use of our services, whether by phone, email or via the website shall indicate your acceptance of ThinkHR's user agreement. > > ThinkHR > http://www.thinkhr.com > 877.225.1101 > >	
5	> > Hi, I have an employee who works from home in Texas. He has been on an performance improvement plan soon after he started with us in January 2017. we have extended the PIP because he made improvements but at this point, he is not going to make the improvements necessary. So, we need to terminate him. I have not terminated a person before. So need advice: 1, What is the reason for termination? Nonperformance? Just Cause? Does it matter? 2. Does he qualify for unemployment? 3. do I give him 2 weeks notice? 4. Any guidance is appreciated. > > > Our Response: > 1, What is the reason for termination? Performance Skill. Since the employee never demonstrated the ability to meet the performance standard, it is likely it was a bad hire in which the job skill needed was not aligned to the skill ability. > The employee should be entitled to unemployment while he seeks another opportunity more suited for his skill set. > > 2. Does he qualify for unemployment? Yes, he will likely qualify. > > 3. do I give him 2 weeks notice? This is at your discretion. It certainly creates good will, but it is not required. > > 4. Any guidance is appreciated. Reference our Termination Toolkit which includes termination notices and other resources. https://thinkhrcomply.com/ReferenceHome/ManagingEmployees/Termination/TerminationToolkit > > > > We'd appreciate your feedback. Please take a moment to tell us how we did: Click here to begin. > > Best Regards, > > Suzanne Fahl, SPHR, SHRM-SCP > Senior Advisor > > > ThinkHR provides practical human resources information and guidance based upon our experience in the industry and our experience with our clients. ThinkHR services are not intended to be a substitute for professional advice. ThinkHR services are designed to provide general information to human resources and/or business professionals regarding human resources situations commonly encountered. Given the changing nature of federal, state and local legislation and the changing nature of court decisions, ThinkHR and your sponsoring business cannot and will not guarantee that the information is completely current or accurate. ThinkHR services do not include or constitute legal, business, international, regulatory, insurance, tax or financial advice. Use of our services, whether by phone, email or via the website shall indicate your acceptance of ThinkHR's user agreement. > > ThinkHR > http://www.thinkhr.com > 877.225.1101 > >	
3	On or about 5/24/17, I emailed concerning an employee of ours who has been off work since March 28, 2017 with laryngitis. On May 25, 2017 Amy Puzder responded and informed me that FMLA paperwork should have been sent by the employer even without the request having been made by the employee. I sent FMLA paperwork to the employee on the 25th of May and requested that they respond acknowledging receipt of the paperwork and or return the completed paperwork to me. I followed up with a second email on 5/31/17 and requested that the employee respond on or before the end of business on 6/2/17. It is now 6/7/17 and we have had no communication from the employee. We would like to proceed with terminating this employee. Are there any other measures that we need to take prior to sending a termination letter via FedEx (signature required) to the employee's home? Thank you, Judy	
1	If we were to let go of someone because services are no longer needed, what would we need to do? We are in TX, and it is an at-will state.	
0	We currently grant vacation, PTO, and floating holidays to employees based on their seniority date. Are employers required to payout these benefits at the time of separation in the state of IL? Thanks	
4	1- We have an employee who has been a no call no show a couple of times. When he left work on Saturday, he was to call us on Sunday to let us know if he'd be in on Monday. Can we terminate him? 2- We have another employee who has been with us for over a year and a one-half. She's had some performance issues. She was hired to be the assistant manager of our cafe. Most recently we had a negative comment card for her from a customer in the cafe stating that she was rude to the customer. We'd also asked that no employee work beyond their normally scheduled shift without proper approval, and she worked over 45 minutes. While we paid her for that time, she did not ask for approval to work over her normal shift. Can we terminate her?	
5	An employee decided not to continue with his employment relationship with the company. I have his final cheque ready and have reached out to him via email asking when he wanted to pick it up or if he would prefer for me to mail it to him. Do i have to wait for a response before I can mail it via certified mail? Thanks, Maria	
3	I have a client that is wanting to terminate an employee. The difficulty is that the employee is currently out with a workers compensation injury. They have a myriad of reasons that they are wanting to terminate him. Unsafe work practices, no call/no show, late for work, and several unexcused absences. He has also be very unpleasant to work with. What they are wanting to know is what they would need in place to show that this is not retaliation for the work comp claim but as a result of his performance and behavior. Also, if they are capable of terminating him, how long before they can do it. If you have any further questions, please call, Matt Murfee, 618-335-5863	
2	Can you please send me the information on severance and release agreements that we discussed? (Issue 2 of 2)	
3	Employee lost some company property. EE put in two week notice.	
3	I have an employee that will be terminated this week and is currently enrolled in our employee benefit plan. Employee contribution deductions are Bi- Weekly. Seeing as the benefits will continue through the end of the month, is it permissible to deduct both March deductions from their last check?	
0	We are hiring an employee in a KS office with an exception to our policy to provide vacation upon start. Can we stipulate that if the individual quits within the modified benefit period that we are not obligated to pay out the vacation balance as written in our company manual?	
5	An employee was scheduled to work an 8 hour day. He was terminated after he had already clocked in. Do we pay him a full day or half day.	
0	Final Wages in California: If a person's last day is March 16th. The pay period prior to that is 3/1 through 3/15 and is normally paid on 3/23, we could pay that on March 23rd and the pay for the 16th and vacation on the 16th?	
3	A client's employee who is responsible for locking and unlocking the doors to their business gave the key and pass code to her friend, a non-employee. They would like to terminate immediately for this reason. Can they do this? They handbook is very brief and does not specifcally address a process for discipline leading to termination. Do you think it would be risky to terminate?	
5	An employee had an accident at work and we sent him for a drug screen, per our normal policy and practice. The drug screen test results were positive for marijuana. This is the second injury followed by a positive drug test for marijuana that this employee has had (the other was about a year ago). Our policy states that employees cannot be under the influence at work, are subject to drug tests, and that positive drug tests will result in disciplinary action up to and including termination. However, this employee also suffers from multiple sclerosis (MS); he self disclosed this to us in the interview process. He's been with us for nearly 5 years but seems to physically be getting weaker and his vision is getting worse. I'm concerned about his ability to work safely, I'm not sure whether it is related to the MS or not. I think I'd like to terminate but am not sure how to proceed.	
1	We are looking at doing a reduction in force and would like some advice on how to select employees for a RIF.	
1	We have a few employees who voluntary resigned about a year ago. The supervisor said we would keep them active in the system in case we need substitutes. They have not come back. Some we have called on occasion but they weren't available. I would like to officially separate from the system. Concerned one candidate would claim retaliation since her "mother" works for us and is on a WC leave.	
4	We have an employee who has been falsifying documents, shes been forging the parents signature on her time cards. She is currently on suspension and we will be meeting with her today to terminate her employment. Can we deduct the amount (all or part) she owes us from her final pay?	
3	Terminate employee in introductory/probationary has given verbal and written however wants to skip the suspension step and go to termination.	
4	We are in WA and recently terminated an employee. She has formally requested a letter with the reasons for her dismissal. We are wondering if you have a sample template? She was on probation and had some performance issues.	
6	If the employee terminates or resigns, can we just direct deposit the wages?	
6	Where can I locate the guidance on deducting from an employee's wages in California?	
3	What would be the appropriate procedure to recover company property (laptop) when an employee was terminated? Assuming ex employee is not willing to do the company any favors, termination was involuntary. What's the appropriate procedure/legal channel/process? Thanks, Mike	
6	Employee passed away last Friday. Final wages/Partner benefits.	
5	A former employee abandoned his job and never returned to work nor contacted us. 6 months later we got notification of a re-employment claim he filed, showing reason for leaving was voluntary/quit. A second notice arrived a few days later asking about medical conditions and all questions were health related. Isn't that protected information or can an employer provide this info to respond to a re-employment claim? It did not state that the employee was claiming a medical condition as his reason for quitting. That was found out only after we received the final determination saying benefits would be payable because he quit for Medical reasons. So my real question is can we provide medical information to a state re-employment department? If we are aware that the employee filed a claim for health reasons, then would we be able to respond since we know he initiated it?	
4	I have a question about a potential discrimination issue that I'd like to vet with an HR/legal specialist.Employee has made racial slurs,derogatory comments. We have done an investigation and have witness statements. The employee admitted to making the comments but said she didn't know what the big deal was since it was not directed at a particular person. We are moving towards termination but then she stated she felt she wasn't the right "race" to work here. She is Caucasian.	
2	Do you have a sample severance agreement for an employee over 40?	
2	I need to someone to call me. I need to go over a situation with them and need their opinion. It is regarding a possible termination.	
0	CA EE resigned and transitioned to part-time to help out.- do we need to have her rescind her resignation. Vacation pay now or later?	
5	We have a Full Time (33-35 hours per week on average) employee that has been experiencing health issues for awhile and has missed quite a bit of work. Despite this, his Dr. has always cleared him to work with no restrictions. We have not yet put his attendance issues in writing. The employee has been gone for 3 straight days this week. This morning, his Dr. faxed a release indicating that now he can only work 1/2 of the day on light duty. He does not have a visit with the Dr. for another 4 weeks. The demands of the job require the person in this position work the full-time hours necessary with no restrictions. If we were to terminate this employee because he can not meet the demands, are we leaving ourselves open to legal action since he has been placed on the modification?	
4	Regarding the same employee in question, can we have her work one week since we need to collect her client notes in order to bill, then offer to pay her the following 2 weeks until her last day but no work needs to be done. Can we do that?	
4	A group of employees are complaining about the unpredictable behavior of their supervisor, They have observed the supervisor drinking alcohol during working hours and consuming prescribed drugs. They experienced aggressive/temperamental behavior from her. We spoke with different staff members and all shared same experiences. Several confirmed the supervisor had had a glass of wine while at work. We are meeting with the supervisor tomorrow to explore this further but we are considering termination of employment due to violation of company policy-consumption of alcohol during working hours. However, she is taking Norco a pain medication and we are not sure for what or why she disclosed this to her team. there is an email where one of her staff bought and brought to work the meds. Should we include this as part of the convo with her or leave it out and only address the alcohol and performance? or are we required to have an interactive dialogue to discover any disabilities that impair her?	
5	We are the sole owners. we have an employee that has been working with us since March. In Oct he hurt his back and was out Nov and Dec and is now back. His performance is poor. Yesterday he crashed one of our largest most important machines. Today he called in sick stating that his back hurt. We have had several meetings with him and his supervisor and we moved him to a different shift. Can we terminate him?	
1	We are terminating a large portion of our employees on March 16 and a different company (who is purchasing our assets) is hiring them on March 17. I am looking for a good termination form to work from. Do you have any suggestions? We will be terming employees in the following states: California, Idaho, New Hampshire, and North Carolina.	
6	In the state of Pennsylvania if an employee is laid off when do we have to provide his final pay?	
1	Rich Schmeil We will be terminating an employee tomorrow in NJ. Just want to verify which forms are we required to give to him?	
1	Can we make a salary reduction to an exempt employee's pay related to a business downturn? We are going to be having a significant reduction in force on Friday; we only have 25 employees so I don't think we will trigger any requirements beyond what would normally be required for an individual involuntary termination. Is that correct? We are selecting the staff members who will be retained based on skill set, etc.; is there anything else I need to consider in that regard?	
1	Can we make a salary reduction to an exempt employee's pay related to a business downturn? We are going to be having a significant reduction in force on Friday; we only have 25 employees so I don't think we will trigger any requirements beyond what would normally be required for an individual involuntary termination. Is that correct? We are selecting the staff members who will be retained based on skill set, etc.; is there anything else I need to consider in that regard?	
1	We have a small remote office with about 6 employees. There is a manager, sales people and three service people. We are having an issue with the thee service employees Two who are ganging up on the other. We have addressed this with them as a team. Now one employee who is affected has put in her resignation. We would actually like to terminate the other employee who we feel is the problem, who is also not performing up to expectations. The employee has been with the company for a number of years and is aged 60 years old.	
3	Client with 50+ employees has an employee out on work comp expected to have full release in may. he had a surgery and is doing transitional work through a non profit. Client wants to terminate employee once the claim is closed. What advice or concerns does employer need to be aware of to prevent a unlawful firing lawsuit. What documentation should client have to prevent or contest a potential lawsuit?	
1	Employee in Houston arrested for child molestation. What are the risks if we terminate him?	
3	Are there any special forms which must be provided to terminated employees in MA or PA aside from unemployment booklet?	
3	One of our clients has an employee who is leaving the company. The employee works in California. When calculating final pay for this employee, can the employer double up on the employee's premium amount due to the fact they will be covered through May and June?	
1	Layoffs: How much notice do we need to give. We have 78 employee and we will be laying off approximately 5 employees. What are we required to provide to them?	
4	One of our dental offices has an employee who sexually harassed one of their co-workers by kissing them on the lips. The doctor has already investigated and spoke to the accuser and witnesses which they have verified what happened. This same employee has been stealing from the company by either staying on the clock when she is done for the day or coming in the mornings clocking in and using the doctor's computer for personal use before working. This is totaling 50 - 60 minutes extra of time every day over the course of several months. The doctor is wondering if he can go back and ask that she pay back what she was overpaid? The doctor is not sure about letting her go since she brings in a lot of revenue for his office. What type of steps could he take if she chooses to keep her? Also, if he decided to terminate by law what is needed since he is located in California?	
4	One of our dental offices has an employee who sexually harassed one of their co-workers by kissing them on the lips. The doctor has already investigated and spoke to the accuser and witnesses which they have verified what happened. This same employee has been stealing from the company by either staying on the clock when she is done for the day or coming in the mornings clocking in and using the doctor's computer for personal use before working. This is totaling 50 - 60 minutes extra of time every day over the course of several months. The doctor is wondering if he can go back and ask that she pay back what she was overpaid? The doctor is not sure about letting her go since she brings in a lot of revenue for his office. What type of steps could he take if she chooses to keep her? Also, if he decided to terminate by law what is needed since he is located in California?	
1	We have 1700 people, mostly in different main locations. One has 1200 employees, the others have 100 employees. We also have 30 individuals out in the community. These 30 people, athletic trainers, will be affected by a layoff. We want to confirm if this layoff is subject to a notice requirement.	
3	Speak through the prior questions and responses.	
6	Final pay and collecting equipment. Revocation period.	
4	Hi we have a new hire who has been employed 1 month. In this month we have had attitude issues, laziness, un approved breaks issues and we have had verbal talks with the employee about improving in these areas. We did not document this in writing. We had made the decision to terminate her; however today she came to work and announced she is pregnant. Can we still terminate her without any repercussions due to her pregnancy and no written documentation? She has not passed probationary period yet.	
3	Are employers required to provide life insurance conversion forms and instructions to departing employees if they don't specifically ask for them? Our termination letter states that if a departing employee is interested, they need to contact HR within thirty days of their termination, but we don't proactively give them to every departing employee.	
4	Can I hold an employee's paycheck until she returns company property? I had an employee leave her written termination notice with a colleague of hers while everyone of management was out of the office at lunch. So she left without warning and without leaving behind some company property.	
5	Hello, I have an employee that works on commission, he has recently resigned. He has a large amount of commission coming his way, and I was wondering the schedule that is required for the pay out. Is it ever possible to sign an agreement between the employee and the company to pay out the commission in a specified time frame after termination?	
0	Our vacation states you can start using vacation on the 90th day of employment. If an employee has accrued vacation and terminates prior to the 90th day of employment do we need to pay them their vacation?	
3	An employee has not showed up to work. Today is their 3rd day out. We do have a policy that says that after 3 days no-call, no-show. Can we terminate today if it's their 3 day?	
2	A Massachusetts employee being terminated that does not participate in the group health benefits need to receive the mandated COBRA notice? Also, employee is under 40 years of age, what Massachusetts notices do I need to include in his/her separation agreement letter? Thank you.	
4	We are in Arizona and I am the general manager we are thinking of terminating one of stylist who have been late and missing shifts. We wrote her up on the 3rd and she stated that second page that she was supposed to sign and when we asked her sign it she stated that she was not signing. We wrote her up and and we realized that the second of three pages were not signed (pages 1 and 3 were signed). We would like to terminate her at this time.	
3	Hello, Can we legally fire an employee if he or she is leaving our job site in their personal vehicle and hits one of our customers in a hit and run and then lies to us when questioned? The EE finally has confessed that they did in fact hit the customer and take off.	
1	EE gave his resignation and last day is suppose to end on June 30th. We would like to let him go tomorrow. Can we do this?	
6	We have an employee who is in Washington - she has a final paycheck this week - if we have an agreement from the employee to deduct a monthly amount from the employee's wages for benefits, can we then deduct the monthly amount from the final pay?	
1	We are laying off some employees. We have an employee who we will be giving a change in relationship notice and we need to give him his 30 day notice plus a severance package agreement. During the 30-day notice we want him to transition the work and we want to see if he can force him to use his PTO during part of that time.	
2	Is there an age that the state of California would deny unemployment based on age or qualification for social security?	
2	When an employee gives notice and you decide you just want to cut bait. Can we change his termination date to Friday instead of the following Friday?	
1	Hello, we are in California and this question involves two of my retail employees. employee 1- left last year for another job but was kept active to "help out" he is never able to employee 2- only has 5 hours of availability a week- which does not work for us. she has been asked for more availability but will give none. we would like to terminate our relationship with both of these employees- what is the best way to do so? thanks! Anna	
6	We have an employee terminating his employment in the state of New Jersey. Other than his last check and COBRA forms/documents, is there any other legally required document we must give the New Jersey residing employee on his last day of employment?	
3	Is there a template online on notifying employees of an employee who has left?	
1	We have 6 people ob our staff. We have come to a decision to terminate one of our employees. What do we need to provide to this employee? They are in Georgia. The employee may elect to resign do we still need to provide the separation notice> Is it standard that we have them sign a nondisclosure agreement?	
5	EE on a final warning yesterday. Gave him another chance. But have decided to terminate the individual tomorrow. Today he gave a client wrong information. Would like to discuss termination process.	
6	If we have an employee who has notified us in advance of resignation on their last day, do we have to give final pay when an employee gives two weeks notice?	
4	An employee was on pregnancy leave and was cleared to return to work. She relocated with her family soon after she resigned. Her unemployment claim was denied and she's filed an appeal. I have a schedule hearing next week. Any forms I choose to submit are due tomorrow. I submitted the resignation form. Do you think I should submit anything else to help us?	
4	Can I hold an employee's paycheck until she returns company property? I had an employee leave her written termination notice with a colleague of hers while everyone of management was out of the office at lunch. So she left without warning and without leaving behind some company property.	
5	Follow up to previous issues regarding an employee that we are planning to terminate. He was scheduled to return this morning at 7:45am from his vacation, and as of now, he is a no call no show. I would like to send him a text message letting him know that we are terminating him. Can you advise?	
5	I called a few months back regarding an employee who was not making timely deposits and is under investigation by the police for this. The employee was expected to return from vacation today, however we want to move forward with termination as he did not call in, and has not shown up as of yet. May we terminate on this basis, and can we do so via text message?	
4	EE DOH 4/17/17. Frequent absences for a variety of reasons (personal relationship, daughter in hospital, stress, other). Worked only 19 out of the last 35 days. We provided her with a PIP last week, emphasizing her committment to come to work. She has called off again. This is disruptive and she is unable to be properly trained for the job when she is not here. Please advise.	
2	termination letter	
2	Craft Engineering Studios under JustWorks Nathaniel Stanton, Owner nmstanton@craftengin.com 9176899240 Performing a termination and looking for guidance.	
2	Separation agreement for under 40 has a 21 day deadline, what about under 40?	
5	Calling back in. The employee has responded via text, and apparently was tipped off that he was being terminated. How do we proceed now?	
3	If an employee gives notice of leaving, can a company change the rate of pay from what they had been receiving to minimum wage?	
3	Would a salary employee qualify for unemployment if position is changed from full time to part time due to lack of work?	
3	A group has an employee who is out on short term disability. The disability maximum duration is 13 weeks and is presumably in the middle in the middle of this 13 week term, (roughly 6 weeks in) and has expressed to the group that they may submit their resignation. The resignation is being requested to be effective the first day the employee would stop receiving benefits (day 1 of the 14th week). Does the employer have to honor the requested resignation date or can they terminate employment immediately? The group is located in Maryland.	
3	I have a question regarding time sheets when employee has been termed. The employee completed their time sheet and signed it. They missed 30 minutes that they worked and left early on another day and did not reflect it on the time sheet.. Are we able to correct the time sheets? Or would we need to have the employee come in and fix and sign it? It will be their final check.	
3	Hi An employee who lives in NJ is leaving our organization due to lack of work. We are located in NYC. Is that person eligible for unemployment through New York or New Jersey. I'm pretty sure it is NY (we self insure in NY btw) but I'm not 100% sure. thanks!	
3	I have been using your source for determining final payment for employees. I have an employee mention they feel the law in AZ is different They are saying that when an employee resigns, they must be paid within 72 hours in the state of AZ. I would like clarification please.	
2	how to write down size layoff notice	
3	labor laws exempt employee furloughs. Can furlough employee claim unemployment?	
5	I am terminating a disgruntle employee for making repeated errors and statements to a co-worker that the errors and repeated mistakes were done willfully and are going to continue. He is disgruntle because we were not able to changes his work shift, or give him a raise to stay in same position. This employee is in a receiving position that ships and receives fresh produce for our company. The fresh produce is distributed throughout the United States and a few foreign countries. Based on comments he is a high risk and could potentially cross contaminate and ship the products to customers without anybody knowing. How should terminate without exposing the co-worker, because if specifics are giving he will know who came to management. The co-worker will sign a statement confirming his actions. Thank you	
2	Can you use the phrase "irreconcilable differences" as a reason for terminating an employee?	
1	We have three locations and we might close one location - is there an obligation to any employees?	
1	Employee has resigned and is leaving this month. We dont have many terminations and Im not sure exactly what to give them in terms of paperwork.	
1	If an employee gave a two week notice because we discovered she was working for a competing company. If we accepted the resignation effective immediately... would there be a negative outcome to this?	
5	An employee has been with us less than one year and we fell his absences have been excessive. He has missed 8 days and is currently on his 3rd day off in a row. Can we terminate? He did say he was going to the doctor's today.	
2	An employee was hired in the end of November and we need to terminate her. Most of the coaching was verbal and not in her file. If you fire for "at-will" you can't say anything or give a reason otherwise you have a cause and I want to do this correctly. What is the best practice?	
5	An employee has been on medical leave for over a year. We have been unsuccessful in trying to contact him via telephone, email and registered mail to his home. The registered mail was returned as undeliverable. We now learned that he is receiving UI benefits. We had been fighting that as he was never terminated, but rather, on a leave of absence for which he never provided medical justification. How should we manage?	
3	An employee resigned and the job that they left for fell through. We will not be keeping them on, but curious about unemployment. Will we be subject to it?	
2	Template for an employee termination letter. Dismissal for poor performance.	
1	Our company is considering some terminations. One employee is on disability due to a non-work related injury. We are making budget cuts and that position is no longer needed.	
6	An employee up and quit today. When do I need to issue his final wages?	
5	Hello, I have an employee that's still in his introductory period with the company (he's been here about 60 days) and it was brought to my attention that he's been showing up to work under the influence of drugs. We are a sign manufacturing and installation company and part of this employee's job description is to drive our company truck and climb on ladders to install signage on storefronts. A fellow installer told me that this employee was "high" so I "randomly" drug tested all of my employees today. I used over the counter drug tests for all of them. All other employees came back clean except for this one particular guy that I was suspicious of in the first place. We have an employee handbook that says we can conduct random drug tests but I wanted to make sure that if I terminate, I am avoiding exposure. I know that this drug test I administered today wasn't completely random and I know that the over the counter testing supplies aren't exactly iron clad.	
2	Attendance issue.	
